Domain|Area|Element|Item|Year|Unit|Value
Livestock Manure|Andorra|Amount excreted in manure (N content)|Cattle, non-dairy|2010||
Livestock Manure|Andorra|Amount excreted in manure (N content)|Chickens, broilers|2010||
Livestock Manure|Andorra|Amount excreted in manure (N content)|Chickens, layers|2010||
Livestock Manure|Andorra|Amount excreted in manure (N content)|Cattle|2010||
Livestock Manure|Andorra|Amount excreted in manure (N content)|Poultry Birds|2010||
Livestock Manure|Andorra|Amount excreted in manure (N content)|Sheep and Goats|2010||
Livestock Manure|Andorra|Amount excreted in manure (N content)|Swine|2010||
Livestock Manure|Angola|Amount excreted in manure (N content)|Cattle, dairy|2010|kg|23933415
Livestock Manure|Angola|Amount excreted in manure (N content)|Cattle, non-dairy|2010|kg|162723145.7313
Livestock Manure|Angola|Amount excreted in manure (N content)|Chickens, broilers|2010|kg|5878803.15
Livestock Manure|Angola|Amount excreted in manure (N content)|Chickens, layers|2010|kg|457929
Livestock Manure|Angola|Amount excreted in manure (N content)|Cattle|2010|kg|186656560.7313
Livestock Manure|Angola|Amount excreted in manure (N content)|Poultry Birds|2010|kg|6336732.15
Livestock Manure|Angola|Amount excreted in manure (N content)|Sheep and Goats|2010|kg|69434192.433
Livestock Manure|Angola|Amount excreted in manure (N content)|Swine|2010|kg|29027191.071200002
Livestock Manure|Anguilla|Amount excreted in manure (N content)|Cattle, dairy|2010||
Livestock Manure|Anguilla|Amount excreted in manure (N content)|Cattle, non-dairy|2010||
Livestock Manure|Anguilla|Amount excreted in manure (N content)|Chickens, broilers|2010||
Livestock Manure|Anguilla|Amount excreted in manure (N content)|Chickens, layers|2010||
Livestock Manure|Anguilla|Amount excreted in manure (N content)|Cattle|2010||
Livestock Manure|Anguilla|Amount excreted in manure (N content)|Poultry Birds|2010||
Livestock Manure|Anguilla|Amount excreted in manure (N content)|Sheep and Goats|2010||
Livestock Manure|Anguilla|Amount excreted in manure (N content)|Swine|2010||
Livestock Manure|Antigua and Barbuda|Amount excreted in manure (N content)|Cattle, dairy|2010|kg|225657.6
Livestock Manure|Antigua and Barbuda|Amount excreted in manure (N content)|Cattle, non-dairy|2010|kg|71337.06
Livestock Manure|Antigua and Barbuda|Amount excreted in manure (N content)|Chickens, broilers|2010|kg|30714.75
Livestock Manure|Antigua and Barbuda|Amount excreted in manure (N content)|Chickens, layers|2010|kg|35018.1
Livestock Manure|Antigua and Barbuda|Amount excreted in manure (N content)|Cattle|2010|kg|296994.66
Livestock Manure|Antigua and Barbuda|Amount excreted in manure (N content)|Poultry Birds|2010|kg|65732.85
Livestock Manure|Antigua and Barbuda|Amount excreted in manure (N content)|Sheep and Goats|2010|kg|572444.1000000001
Livestock Manure|Antigua and Barbuda|Amount excreted in manure (N content)|Swine|2010|kg|75014.8
Livestock Manure|Argentina|Amount excreted in manure (N content)|Cattle, dairy|2010|kg|147168000
Livestock Manure|Argentina|Amount excreted in manure (N content)|Cattle, non-dairy|2010|kg|1877597190.2879999
Livestock Manure|Argentina|Amount excreted in manure (N content)|Chickens, broilers|2010|kg|21681000
Livestock Manure|Argentina|Amount excreted in manure (N content)|Chickens, layers|2010|kg|20472120
Livestock Manure|Argentina|Amount excreted in manure (N content)|Cattle|2010|kg|2024765190.2879999
Livestock Manure|Argentina|Amount excreted in manure (N content)|Poultry Birds|2010|kg|49708072.5
Livestock Manure|Argentina|Amount excreted in manure (N content)|Sheep and Goats|2010|kg|240218469.45960003
Livestock Manure|Argentina|Amount excreted in manure (N content)|Swine|2010|kg|47694993.913
Livestock Manure|Armenia|Amount excreted in manure (N content)|Cattle, dairy|2010|kg|19241666.675
Livestock Manure|Armenia|Amount excreted in manure (N content)|Cattle, non-dairy|2010|kg|14804686.864449998
Livestock Manure|Armenia|Amount excreted in manure (N content)|Chickens, broilers|2010|kg|455397.48045
Livestock Manure|Armenia|Amount excreted in manure (N content)|Chickens, layers|2010|kg|1427517.15642
Livestock Manure|Armenia|Amount excreted in manure (N content)|Cattle|2010|kg|34046353.53945
Livestock Manure|Armenia|Amount excreted in manure (N content)|Poultry Birds|2010|kg|2296167.63687
Livestock Manure|Armenia|Amount excreted in manure (N content)|Sheep and Goats|2010|kg|6200948.3613
Livestock Manure|Armenia|Amount excreted in manure (N content)|Swine|2010|kg|1689451.2348
Livestock Manure|Aruba|Amount excreted in manure (N content)|Cattle, dairy|2010||
Livestock Manure|Aruba|Amount excreted in manure (N content)|Cattle, non-dairy|2010||
Livestock Manure|Aruba|Amount excreted in manure (N content)|Chickens, broilers|2010||
Livestock Manure|Aruba|Amount excreted in manure (N content)|Chickens, layers|2010||
Livestock Manure|Aruba|Amount excreted in manure (N content)|Cattle|2010||
Livestock Manure|Aruba|Amount excreted in manure (N content)|Poultry Birds|2010||
Livestock Manure|Aruba|Amount excreted in manure (N content)|Sheep and Goats|2010||
Livestock Manure|Aruba|Amount excreted in manure (N content)|Swine|2010||
Livestock Manure|Australia|Amount excreted in manure (N content)|Cattle, dairy|2010|kg|124705900
Livestock Manure|Australia|Amount excreted in manure (N content)|Cattle, non-dairy|2010|kg|1516465500
Livestock Manure|Australia|Amount excreted in manure (N content)|Chickens, broilers|2010|kg|25760641.5
Livestock Manure|Australia|Amount excreted in manure (N content)|Chickens, layers|2010|kg|6321575.16
Livestock Manure|Australia|Amount excreted in manure (N content)|Cattle|2010|kg|1641171400
Livestock Manure|Australia|Amount excreted in manure (N content)|Poultry Birds|2010|kg|35267790.66
Livestock Manure|Australia|Amount excreted in manure (N content)|Sheep and Goats|2010|kg|1431811272.0221999
Livestock Manure|Australia|Amount excreted in manure (N content)|Swine|2010|kg|24854667.24375
Livestock Manure|Austria|Amount excreted in manure (N content)|Cattle, dairy|2010|kg|56140282.08
Livestock Manure|Austria|Amount excreted in manure (N content)|Cattle, non-dairy|2010|kg|75488956.389
Livestock Manure|Austria|Amount excreted in manure (N content)|Chickens, broilers|2010|kg|3586760.1
Livestock Manure|Austria|Amount excreted in manure (N content)|Chickens, layers|2010|kg|3610241.28
Livestock Manure|Austria|Amount excreted in manure (N content)|Cattle|2010|kg|131629238.469
Livestock Manure|Austria|Amount excreted in manure (N content)|Poultry Birds|2010|kg|8393015.495
Livestock Manure|Austria|Amount excreted in manure (N content)|Sheep and Goats|2010|kg|6413390.605225
Livestock Manure|Austria|Amount excreted in manure (N content)|Swine|2010|kg|35799356.0448
Livestock Manure|Azerbaijan|Amount excreted in manure (N content)|Cattle, dairy|2010|kg|89750296.2125
Livestock Manure|Azerbaijan|Amount excreted in manure (N content)|Cattle, non-dairy|2010|kg|50999120.500649996
Livestock Manure|Azerbaijan|Amount excreted in manure (N content)|Chickens, broilers|2010|kg|2961624.6
Livestock Manure|Azerbaijan|Amount excreted in manure (N content)|Chickens, layers|2010|kg|6978837.96
Livestock Manure|Azerbaijan|Amount excreted in manure (N content)|Cattle|2010|kg|140749416.71315
Livestock Manure|Azerbaijan|Amount excreted in manure (N content)|Poultry Birds|2010|kg|11578781.120000001
Livestock Manure|Azerbaijan|Amount excreted in manure (N content)|Sheep and Goats|2010|kg|103429594.1442
Livestock Manure|Azerbaijan|Amount excreted in manure (N content)|Swine|2010|kg|80217.6998
Livestock Manure|Bahamas|Amount excreted in manure (N content)|Cattle, dairy|2010|kg|50457.6
Livestock Manure|Bahamas|Amount excreted in manure (N content)|Cattle, non-dairy|2010|kg|1202.31
Livestock Manure|Bahamas|Amount excreted in manure (N content)|Chickens, broilers|2010|kg|1043149.5162000001
Livestock Manure|Bahamas|Amount excreted in manure (N content)|Chickens, layers|2010|kg|60978.90312
Livestock Manure|Bahamas|Amount excreted in manure (N content)|Cattle|2010|kg|51659.91
Livestock Manure|Bahamas|Amount excreted in manure (N content)|Poultry Birds|2010|kg|1104128.41932
Livestock Manure|Bahamas|Amount excreted in manure (N content)|Sheep and Goats|2010|kg|295244.85
Livestock Manure|Bahamas|Amount excreted in manure (N content)|Swine|2010|kg|75014.8
Livestock Manure|Bahrain|Amount excreted in manure (N content)|Cattle, dairy|2010|kg|438297.475
Livestock Manure|Bahrain|Amount excreted in manure (N content)|Cattle, non-dairy|2010|kg|187665.6771
Livestock Manure|Bahrain|Amount excreted in manure (N content)|Chickens, broilers|2010|kg|94054.70745
Livestock Manure|Bahrain|Amount excreted in manure (N content)|Chickens, layers|2010|kg|145305.18162
Livestock Manure|Bahrain|Amount excreted in manure (N content)|Cattle|2010|kg|625963.1521000001
Livestock Manure|Bahrain|Amount excreted in manure (N content)|Poultry Birds|2010|kg|239359.88907
Livestock Manure|Bahrain|Amount excreted in manure (N content)|Sheep and Goats|2010|kg|763324.5
Livestock Manure|Bahrain|Amount excreted in manure (N content)|Swine|2010||
Livestock Manure|Bangladesh|Amount excreted in manure (N content)|Cattle, dairy|2010|kg|190922283.75
Livestock Manure|Bangladesh|Amount excreted in manure (N content)|Cattle, non-dairy|2010|kg|259423604.00000003
Livestock Manure|Bangladesh|Amount excreted in manure (N content)|Chickens, broilers|2010|kg|39761147.25
Livestock Manure|Bangladesh|Amount excreted in manure (N content)|Chickens, layers|2010|kg|63571320
Livestock Manure|Bangladesh|Amount excreted in manure (N content)|Cattle|2010|kg|450345887.75
Livestock Manure|Bangladesh|Amount excreted in manure (N content)|Poultry Birds|2010|kg|138240759.555
Livestock Manure|Bangladesh|Amount excreted in manure (N content)|Sheep and Goats|2010|kg|792839568.0000001
Livestock Manure|Bangladesh|Amount excreted in manure (N content)|Swine|2010||
Livestock Manure|Barbados|Amount excreted in manure (N content)|Cattle, dairy|2010|kg|257894.4
Livestock Manure|Barbados|Amount excreted in manure (N content)|Cattle, non-dairy|2010|kg|293363.64
Livestock Manure|Barbados|Amount excreted in manure (N content)|Chickens, broilers|2010|kg|989917.96365
Livestock Manure|Barbados|Amount excreted in manure (N content)|Chickens, layers|2010|kg|463586.30874
Livestock Manure|Barbados|Amount excreted in manure (N content)|Cattle|2010|kg|551258.04
Livestock Manure|Barbados|Amount excreted in manure (N content)|Poultry Birds|2010|kg|1554521.67239
Livestock Manure|Barbados|Amount excreted in manure (N content)|Sheep and Goats|2010|kg|221496.6
Livestock Manure|Barbados|Amount excreted in manure (N content)|Swine|2010|kg|322563.64
Livestock Manure|Belarus|Amount excreted in manure (N content)|Cattle, dairy|2010|kg|101501207.5
Livestock Manure|Belarus|Amount excreted in manure (N content)|Cattle, non-dairy|2010|kg|135185356.6
Livestock Manure|Belarus|Amount excreted in manure (N content)|Chickens, broilers|2010|kg|6142950
Livestock Manure|Belarus|Amount excreted in manure (N content)|Chickens, layers|2010|kg|8081100
Livestock Manure|Belarus|Amount excreted in manure (N content)|Cattle|2010|kg|236686564.1
Livestock Manure|Belarus|Amount excreted in manure (N content)|Poultry Birds|2010|kg|16960491.5
Livestock Manure|Belarus|Amount excreted in manure (N content)|Sheep and Goats|2010|kg|2183889.9
Livestock Manure|Belarus|Amount excreted in manure (N content)|Swine|2010|kg|45589574.925000004
Livestock Manure|Belgium|Amount excreted in manure (N content)|Cattle, dairy|2010|kg|52559999.99999999
Livestock Manure|Belgium|Amount excreted in manure (N content)|Cattle, non-dairy|2010|kg|105882777
Livestock Manure|Belgium|Amount excreted in manure (N content)|Chickens, broilers|2010|kg|9190937.25
Livestock Manure|Belgium|Amount excreted in manure (N content)|Chickens, layers|2010|kg|5638636.8
Livestock Manure|Belgium|Amount excreted in manure (N content)|Cattle|2010|kg|158442777
Livestock Manure|Belgium|Amount excreted in manure (N content)|Poultry Birds|2010|kg|15387124.325
Livestock Manure|Belgium|Amount excreted in manure (N content)|Sheep and Goats|2010|kg|2201373.4
Livestock Manure|Belgium|Amount excreted in manure (N content)|Swine|2010|kg|73379738.7
Livestock Manure|Belgium-Luxembourg|Amount excreted in manure (N content)|Cattle, dairy|2010||
Livestock Manure|Belgium-Luxembourg|Amount excreted in manure (N content)|Cattle, non-dairy|2010||
Livestock Manure|Belgium-Luxembourg|Amount excreted in manure (N content)|Chickens, broilers|2010||
Livestock Manure|Belgium-Luxembourg|Amount excreted in manure (N content)|Chickens, layers|2010||
Livestock Manure|Belgium-Luxembourg|Amount excreted in manure (N content)|Cattle|2010||
Livestock Manure|Belgium-Luxembourg|Amount excreted in manure (N content)|Poultry Birds|2010||
Livestock Manure|Belgium-Luxembourg|Amount excreted in manure (N content)|Sheep and Goats|2010||
Livestock Manure|Belgium-Luxembourg|Amount excreted in manure (N content)|Swine|2010||
Livestock Manure|Belize|Amount excreted in manure (N content)|Cattle, dairy|2010|kg|273312
Livestock Manure|Belize|Amount excreted in manure (N content)|Cattle, non-dairy|2010|kg|3557635.29
Livestock Manure|Belize|Amount excreted in manure (N content)|Chickens, broilers|2010|kg|359088.6717
Livestock Manure|Belize|Amount excreted in manure (N content)|Chickens, layers|2010|kg|288903.63492
Livestock Manure|Belize|Amount excreted in manure (N content)|Cattle|2010|kg|3830947.29
Livestock Manure|Belize|Amount excreted in manure (N content)|Poultry Birds|2010|kg|741276.45162
Livestock Manure|Belize|Amount excreted in manure (N content)|Sheep and Goats|2010|kg|159342.21
Livestock Manure|Belize|Amount excreted in manure (N content)|Swine|2010|kg|261051.504
Livestock Manure|Benin|Amount excreted in manure (N content)|Cattle, dairy|2010|kg|29040615.45
Livestock Manure|Benin|Amount excreted in manure (N content)|Cattle, non-dairy|2010|kg|60578960.2173
Livestock Manure|Benin|Amount excreted in manure (N content)|Chickens, broilers|2010|kg|1200766.05
Livestock Manure|Benin|Amount excreted in manure (N content)|Chickens, layers|2010|kg|7125913.9799999995
Livestock Manure|Benin|Amount excreted in manure (N content)|Cattle|2010|kg|89619575.6673
Livestock Manure|Benin|Amount excreted in manure (N content)|Poultry Birds|2010|kg|8326680.029999999
Livestock Manure|Benin|Amount excreted in manure (N content)|Sheep and Goats|2010|kg|33738986.7
Livestock Manure|Benin|Amount excreted in manure (N content)|Swine|2010|kg|5521089.28
Livestock Manure|Bermuda|Amount excreted in manure (N content)|Cattle, dairy|2010|kg|37830.936
Livestock Manure|Bermuda|Amount excreted in manure (N content)|Cattle, non-dairy|2010|kg|11443.991
Livestock Manure|Bermuda|Amount excreted in manure (N content)|Chickens, broilers|2010|kg|7227
Livestock Manure|Bermuda|Amount excreted in manure (N content)|Chickens, layers|2010|kg|16359.3
Livestock Manure|Bermuda|Amount excreted in manure (N content)|Cattle|2010|kg|49274.927
Livestock Manure|Bermuda|Amount excreted in manure (N content)|Poultry Birds|2010|kg|23586.3
Livestock Manure|Bermuda|Amount excreted in manure (N content)|Sheep and Goats|2010|kg|2213.26875
Livestock Manure|Bermuda|Amount excreted in manure (N content)|Swine|2010|kg|6464.88
Livestock Manure|Bhutan|Amount excreted in manure (N content)|Cattle, dairy|2010|kg|7123613.750000001
Livestock Manure|Bhutan|Amount excreted in manure (N content)|Cattle, non-dairy|2010|kg|2755331.4910000004
Livestock Manure|Bhutan|Amount excreted in manure (N content)|Chickens, broilers|2010|kg|46615.5954
Livestock Manure|Bhutan|Amount excreted in manure (N content)|Chickens, layers|2010|kg|118522.8
Livestock Manure|Bhutan|Amount excreted in manure (N content)|Cattle|2010|kg|9878945.241
Livestock Manure|Bhutan|Amount excreted in manure (N content)|Poultry Birds|2010|kg|165138.3954
Livestock Manure|Bhutan|Amount excreted in manure (N content)|Sheep and Goats|2010|kg|798921.7236000001
Livestock Manure|Bhutan|Amount excreted in manure (N content)|Swine|2010|kg|80981.6448
Livestock Manure|Bolivia (Plurinational State of)|Amount excreted in manure (N content)|Cattle, dairy|2010|kg|12404160
Livestock Manure|Bolivia (Plurinational State of)|Amount excreted in manure (N content)|Cattle, non-dairy|2010|kg|321128424.522
Livestock Manure|Bolivia (Plurinational State of)|Amount excreted in manure (N content)|Chickens, broilers|2010|kg|64612234.665
Livestock Manure|Bolivia (Plurinational State of)|Amount excreted in manure (N content)|Chickens, layers|2010|kg|8943084
Livestock Manure|Bolivia (Plurinational State of)|Amount excreted in manure (N content)|Cattle|2010|kg|333532584.522
Livestock Manure|Bolivia (Plurinational State of)|Amount excreted in manure (N content)|Poultry Birds|2010|kg|74294092.42695999
Livestock Manure|Bolivia (Plurinational State of)|Amount excreted in manure (N content)|Sheep and Goats|2010|kg|137035466.118
Livestock Manure|Bolivia (Plurinational State of)|Amount excreted in manure (N content)|Swine|2010|kg|39617052.0536
Livestock Manure|Bosnia and Herzegovina|Amount excreted in manure (N content)|Cattle, dairy|2010|kg|29158816.319999997
Livestock Manure|Bosnia and Herzegovina|Amount excreted in manure (N content)|Cattle, non-dairy|2010|kg|9358054.398
Livestock Manure|Bosnia and Herzegovina|Amount excreted in manure (N content)|Chickens, broilers|2010|kg|6227867.25
Livestock Manure|Bosnia and Herzegovina|Amount excreted in manure (N content)|Chickens, layers|2010|kg|2393582.4
Livestock Manure|Bosnia and Herzegovina|Amount excreted in manure (N content)|Cattle|2010|kg|38516870.717999995
Livestock Manure|Bosnia and Herzegovina|Amount excreted in manure (N content)|Poultry Birds|2010|kg|8827649.1
Livestock Manure|Bosnia and Herzegovina|Amount excreted in manure (N content)|Sheep and Goats|2010|kg|16895496.999375
Livestock Manure|Bosnia and Herzegovina|Amount excreted in manure (N content)|Swine|2010|kg|6738049.6062
Livestock Manure|Botswana|Amount excreted in manure (N content)|Cattle, dairy|2010|kg|20856399.3
Livestock Manure|Botswana|Amount excreted in manure (N content)|Cattle, non-dairy|2010|kg|91597910.9409
Livestock Manure|Botswana|Amount excreted in manure (N content)|Chickens, broilers|2010|kg|347257.35
Livestock Manure|Botswana|Amount excreted in manure (N content)|Chickens, layers|2010|kg|430992
Livestock Manure|Botswana|Amount excreted in manure (N content)|Cattle|2010|kg|112454310.2409
Livestock Manure|Botswana|Amount excreted in manure (N content)|Poultry Birds|2010|kg|778249.35
Livestock Manure|Botswana|Amount excreted in manure (N content)|Sheep and Goats|2010|kg|32411420.460300006
Livestock Manure|Botswana|Amount excreted in manure (N content)|Swine|2010|kg|45008.88
Livestock Manure|Brazil|Amount excreted in manure (N content)|Cattle, dairy|2010|kg|1606577973.12
Livestock Manure|Brazil|Amount excreted in manure (N content)|Cattle, non-dairy|2010|kg|7479017247.014999
Livestock Manure|Brazil|Amount excreted in manure (N content)|Chickens, broilers|2010|kg|344696462.55
Livestock Manure|Brazil|Amount excreted in manure (N content)|Chickens, layers|2010|kg|153540900
Livestock Manure|Brazil|Amount excreted in manure (N content)|Cattle|2010|kg|9085595220.134998
Livestock Manure|Brazil|Amount excreted in manure (N content)|Poultry Birds|2010|kg|550670525.05
Livestock Manure|Brazil|Amount excreted in manure (N content)|Sheep and Goats|2010|kg|347532288.4254
Livestock Manure|Brazil|Amount excreted in manure (N content)|Swine|2010|kg|584466712.0096
Livestock Manure|British Virgin Islands|Amount excreted in manure (N content)|Cattle, dairy|2010|kg|45201.6
Livestock Manure|British Virgin Islands|Amount excreted in manure (N content)|Cattle, non-dairy|2010|kg|70335.135
Livestock Manure|British Virgin Islands|Amount excreted in manure (N content)|Chickens, broilers|2010||
Livestock Manure|British Virgin Islands|Amount excreted in manure (N content)|Chickens, layers|2010||
Livestock Manure|British Virgin Islands|Amount excreted in manure (N content)|Cattle|2010|kg|115536.735
Livestock Manure|British Virgin Islands|Amount excreted in manure (N content)|Poultry Birds|2010||
Livestock Manure|British Virgin Islands|Amount excreted in manure (N content)|Sheep and Goats|2010|kg|222955.14
Livestock Manure|British Virgin Islands|Amount excreted in manure (N content)|Swine|2010|kg|22504.44
Livestock Manure|Brunei Darussalam|Amount excreted in manure (N content)|Cattle, dairy|2010|kg|7625.3975
Livestock Manure|Brunei Darussalam|Amount excreted in manure (N content)|Cattle, non-dairy|2010|kg|28701.2275
Livestock Manure|Brunei Darussalam|Amount excreted in manure (N content)|Chickens, broilers|2010|kg|4766103.8766
Livestock Manure|Brunei Darussalam|Amount excreted in manure (N content)|Chickens, layers|2010|kg|926785.80216
Livestock Manure|Brunei Darussalam|Amount excreted in manure (N content)|Cattle|2010|kg|36326.625
Livestock Manure|Brunei Darussalam|Amount excreted in manure (N content)|Poultry Birds|2010|kg|5872841.97876
Livestock Manure|Brunei Darussalam|Amount excreted in manure (N content)|Sheep and Goats|2010|kg|147538.329
Livestock Manure|Brunei Darussalam|Amount excreted in manure (N content)|Swine|2010|kg|4930.128
Livestock Manure|Bulgaria|Amount excreted in manure (N content)|Cattle, dairy|2010|kg|20850888.712500002
Livestock Manure|Bulgaria|Amount excreted in manure (N content)|Cattle, non-dairy|2010|kg|12127820.7995
Livestock Manure|Bulgaria|Amount excreted in manure (N content)|Chickens, broilers|2010|kg|3291898.5
Livestock Manure|Bulgaria|Amount excreted in manure (N content)|Chickens, layers|2010|kg|3712996.08
Livestock Manure|Bulgaria|Amount excreted in manure (N content)|Cattle|2010|kg|32978709.512000002
Livestock Manure|Bulgaria|Amount excreted in manure (N content)|Poultry Birds|2010|kg|8296150.7
Livestock Manure|Bulgaria|Amount excreted in manure (N content)|Sheep and Goats|2010|kg|28799342.4054
Livestock Manure|Bulgaria|Amount excreted in manure (N content)|Swine|2010|kg|8798412.235000001
Livestock Manure|Burkina Faso|Amount excreted in manure (N content)|Cattle, dairy|2010|kg|69028028.025
Livestock Manure|Burkina Faso|Amount excreted in manure (N content)|Cattle, non-dairy|2010|kg|288507478.0455
Livestock Manure|Burkina Faso|Amount excreted in manure (N content)|Chickens, broilers|2010|kg|8130375
Livestock Manure|Burkina Faso|Amount excreted in manure (N content)|Chickens, layers|2010|kg|8889210
Livestock Manure|Burkina Faso|Amount excreted in manure (N content)|Cattle|2010|kg|357535506.0705
Livestock Manure|Burkina Faso|Amount excreted in manure (N content)|Poultry Birds|2010|kg|17019585
Livestock Manure|Burkina Faso|Amount excreted in manure (N content)|Sheep and Goats|2010|kg|283723017.7422
Livestock Manure|Burkina Faso|Amount excreted in manure (N content)|Swine|2010|kg|32515100.8784
Livestock Manure|Burundi|Amount excreted in manure (N content)|Cattle, dairy|2010|kg|4818000
Livestock Manure|Burundi|Amount excreted in manure (N content)|Cattle, non-dairy|2010|kg|20543566.5162
Livestock Manure|Burundi|Amount excreted in manure (N content)|Chickens, broilers|2010|kg|332442
Livestock Manure|Burundi|Amount excreted in manure (N content)|Chickens, layers|2010|kg|430992
Livestock Manure|Burundi|Amount excreted in manure (N content)|Cattle|2010|kg|25361566.5162
Livestock Manure|Burundi|Amount excreted in manure (N content)|Poultry Birds|2010|kg|763434
Livestock Manure|Burundi|Amount excreted in manure (N content)|Sheep and Goats|2010|kg|35948520.9525
Livestock Manure|Burundi|Amount excreted in manure (N content)|Swine|2010|kg|3666155.3964000004
Livestock Manure|Cabo Verde|Amount excreted in manure (N content)|Cattle, dairy|2010|kg|427175.925
Livestock Manure|Cabo Verde|Amount excreted in manure (N content)|Cattle, non-dairy|2010|kg|672583.2844499999
Livestock Manure|Cabo Verde|Amount excreted in manure (N content)|Chickens, broilers|2010|kg|87392.4975
Livestock Manure|Cabo Verde|Amount excreted in manure (N content)|Chickens, layers|2010|kg|202647.051
Livestock Manure|Cabo Verde|Amount excreted in manure (N content)|Cattle|2010|kg|1099759.20945
Livestock Manure|Cabo Verde|Amount excreted in manure (N content)|Poultry Birds|2010|kg|290039.5485
Livestock Manure|Cabo Verde|Amount excreted in manure (N content)|Sheep and Goats|2010|kg|2531771.4000000004
Livestock Manure|Cabo Verde|Amount excreted in manure (N content)|Swine|2010|kg|3579706.256
Livestock Manure|Cambodia|Amount excreted in manure (N content)|Cattle, dairy|2010|kg|8405949.999999998
Livestock Manure|Cambodia|Amount excreted in manure (N content)|Cattle, non-dairy|2010|kg|132405729.92790002
Livestock Manure|Cambodia|Amount excreted in manure (N content)|Chickens, broilers|2010|kg|4461949.8
Livestock Manure|Cambodia|Amount excreted in manure (N content)|Chickens, layers|2010|kg|2747574
Livestock Manure|Cambodia|Amount excreted in manure (N content)|Cattle|2010|kg|140811679.92790002
Livestock Manure|Cambodia|Amount excreted in manure (N content)|Poultry Birds|2010|kg|13344261.3
Livestock Manure|Cambodia|Amount excreted in manure (N content)|Sheep and Goats|2010||
Livestock Manure|Cambodia|Amount excreted in manure (N content)|Swine|2010|kg|8452832.0016
Livestock Manure|Cameroon|Amount excreted in manure (N content)|Cattle, dairy|2010|kg|18669750
Livestock Manure|Cameroon|Amount excreted in manure (N content)|Cattle, non-dairy|2010|kg|180332996.81039998
Livestock Manure|Cameroon|Amount excreted in manure (N content)|Chickens, broilers|2010|kg|14688877.5
Livestock Manure|Cameroon|Amount excreted in manure (N content)|Chickens, layers|2010|kg|2343519
Livestock Manure|Cameroon|Amount excreted in manure (N content)|Cattle|2010|kg|199002746.81039998
Livestock Manure|Cameroon|Amount excreted in manure (N content)|Poultry Birds|2010|kg|17032396.5
